GeneName,NC_291_C_Pa_yr2,NC_294_C_Pa_yr2,NC_297_C_Pa_yr2,NC_300_C_Pa_yr2,NC_313_C_Pa_yr2,NC_316_C_Pa_yr2,NC_319_C_Pa_yr2,NC_322_C_Pa_yr2,NC_325_C_Pa_yr2,NO_265_La_Pa_yr2,NO_268_La_Pa_yr2,NO_271_La_Pa_yr2,NO_274_La_Pa_yr2,NO_277_La_Pa_yr2,NO_280_La_Pa_yr2,NO_289_La_Pa_yr2,NO_266_N_Pa_yr2,NO_272_N_Pa_yr2,NO_275_N_Pa_yr2,NO_278_N_Pa_yr2,NC_292_La_Pa_yr2,NC_295_La_Pa_yr2,NC_298_La_Pa_yr2,NC_311_La_Pa_yr2,NC_314_La_Pa_yr2,NC_317_La_Pa_yr2,NC_320_La_Pa_yr2,NC_326_La_Pa_yr2,NC_293_N_Pa_yr2,NC_312_N_Pa_yr2,NC_318_N_Pa_yr2,NC_327_N_Pa_yr2,NO_261_C_Pa_yr2,NO_264_C_Pa_yr2,NO_267_C_Pa_yr2,NO_270_C_Pa_yr2,NO_276_C_Pa_yr2,NO_279_C_Pa_yr2,NO_282_C_Pa_yr2,NO_288_C_Pa_yr2
isogroup13181_Past,0,1,0,1,0,2,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,2,1,0,1,0,0,0,3,3,1,0,1,0,2,2,0
isogroup13182_Past,1,13,3,5,9,13,12,6,20,1,0,0,0,2,0,10,9,0,3,3,0,3,0,0,4,11,0,2,0,0,13,9,12,5,7,4,4,9,2,11
isogroup13184_Past,0,0,0,0,0,2,0,0,4,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,1,3,0,2,0,0,0,0,1,2
isogroup13185_Past,3,6,2,3,0,3,3,1,9,0,0,1,0,2,0,6,4,0,1,2,0,3,3,0,0,7,0,2,0,0,2,3,0,1,2,0,0,4,1,3
isogroup13187_Past,1,2,1,4,0,1,0,3,5,0,0,2,2,2,0,1,3,0,2,2,0,2,3,0,3,0,0,4,0,0,0,2,4,2,0,0,0,4,1,1
isogroup13190_Past,2,3,1,13,0,2,2,0,0,0,0,3,1,4,0,2,1,0,1,2,0,2,6,0,1,1,0,3,0,0,3,1,9,5,3,1,2,4,3,3
isogroup13191_Past,1,0,3,2,0,7,1,3,6,0,0,0,0,1,0,2,1,0,2,2,0,4,2,0,2,1,0,9,0,0,4,7,1,1,1,0,1,0,0,0
isogroup13194_Past,0,3,2,2,2,3,0,1,6,0,0,0,2,1,0,1,2,0,3,2,0,0,2,0,3,2,0,0,0,0,0,0,8,1,4,0,0,3,3,4
isogroup13195_Past,1,3,4,2,2,4,1,1,5,0,0,2,1,2,0,9,4,0,1,5,0,2,0,0,1,4,0,3,0,0,2,4,4,2,10,0,2,2,2,8
isogroup13197_Past,18,25,8,23,20,17,11,19,40,1,0,9,8,7,0,22,15,0,15,19,0,16,21,0,14,24,1,8,0,0,15,20,20,16,5,11,9,22,11,19
isogroup13198_Past,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
isogroup13202_Past,0,1,4,3,4,1,3,6,3,0,0,3,0,0,0,3,4,0,1,6,0,5,1,0,8,4,0,0,0,0,2,1,0,1,1,1,2,3,2,8
isogroup13205_Past,0,5,2,3,1,3,3,2,7,1,0,1,0,4,0,3,2,0,0,4,0,2,2,0,2,6,0,0,0,0,2,0,1,1,4,0,3,2,6,3
isogroup13207_Past,4,8,1,3,2,4,3,4,12,0,0,0,1,0,0,4,3,0,4,5,0,1,0,0,2,1,0,3,0,0,5,5,1,0,2,1,3,5,4,7
isogroup13209_Past,1,0,2,0,0,2,2,0,1,0,0,0,0,1,1,3,1,0,0,2,0,0,1,0,1,1,0,2,0,0,5,0,1,0,3,0,1,1,1,2
isogroup13210_Past,4,2,1,1,0,1,1,3,3,0,1,0,1,1,0,3,0,0,0,0,0,2,1,0,1,3,0,0,0,0,3,1,0,0,1,0,0,2,1,4
isogroup13211_Past,0,2,1,4,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,1
isogroup13212_Past,3,7,7,3,3,8,0,0,4,0,0,1,1,3,0,7,2,0,1,2,0,2,3,0,0,9,0,3,0,0,3,3,2,5,10,0,1,2,6,5
isogroup13213_Past,1,5,1,2,6,0,1,1,4,0,0,0,1,3,0,4,1,0,1,2,0,2,0,0,1,2,0,1,0,0,0,2,5,3,1,1,3,0,0,0
isogroup13214_Past,0,1,5,2,0,2,4,0,5,0,0,0,2,0,0,3,0,0,3,0,0,1,0,0,0,3,0,0,0,0,3,4,2,0,1,2,0,6,1,3
isogroup13215_Past,1,5,1,6,0,1,3,0,11,0,0,2,1,4,0,4,3,0,6,0,0,2,0,0,2,3,0,2,0,0,4,1,1,3,1,1,1,1,2,4
isogroup13218_Past,0,4,3,7,1,2,1,1,2,0,0,1,1,1,0,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,1,1,7,4,0,3,0,5,1,1
isogroup13222_Past,0,0,3,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,2,0,0,1,0,4,1,0,1,0,4,1,4
isogroup13224_Past,1,1,3,4,1,2,0,2,6,0,0,4,5,1,0,2,0,0,0,3,0,7,1,0,5,3,0,0,0,0,7,6,8,12,3,0,7,2,0,1
isogroup13225_Past,0,4,1,1,1,1,3,1,2,0,0,0,0,1,0,1,0,0,1,2,0,0,2,0,2,5,0,0,0,0,1,0,1,0,1,0,1,0,1,0
isogroup13226_Past,0,0,1,0,2,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0
isogroup13227_Past,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,1
isogroup13230_Past,0,0,0,1,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1,2,0,0,1,0,0,4,0,0,0,2,0,1,1,0,3
isogroup13231_Past,6,2,3,1,0,0,1,1,2,0,2,0,1,2,0,2,0,0,0,6,0,1,0,0,2,0,0,0,0,0,3,2,0,3,0,1,1,0,0,4
isogroup13232_Past,0,1,1,1,0,3,4,0,2,0,0,3,1,2,0,3,1,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,2
isogroup13233_Past,1,4,2,5,0,3,3,5,5,0,0,1,0,2,0,2,1,0,2,1,0,1,1,0,2,1,0,0,0,0,6,0,0,2,1,0,2,3,2,6
isogroup13234_Past,3,1,5,6,4,6,5,10,10,0,0,3,4,1,0,8,3,0,4,9,0,5,3,0,4,3,0,3,0,0,0,9,5,15,8,2,5,5,3,14
isogroup13235_Past,0,1,0,0,1,2,2,4,3,0,0,1,0,1,0,2,2,0,0,1,0,1,1,0,1,1,0,0,0,0,1,2,3,0,0,3,0,4,0,3
isogroup13237_Past,0,5,0,4,1,0,1,1,8,0,0,1,0,0,0,4,2,0,0,2,1,4,3,0,1,0,0,0,0,0,2,0,1,3,0,2,0,4,1,1
isogroup13238_Past,1,5,0,3,1,0,0,1,3,0,0,2,1,1,0,7,2,0,2,1,0,0,0,0,1,1,0,1,0,0,0,1,6,1,3,1,1,4,4,2
isogroup13239_Past,5,14,5,19,6,22,5,8,20,0,0,6,5,3,0,11,14,0,10,13,0,3,2,0,6,3,0,5,0,0,4,12,10,16,13,6,7,19,10,11
isogroup13241_Past,1,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
isogroup13244_Past,4,15,12,16,8,12,4,2,13,0,0,4,3,6,0,12,5,0,4,9,0,3,3,0,3,11,0,3,0,0,6,11,10,12,2,0,16,21,4,14
isogroup13245_Past,2,5,8,9,2,1,3,6,8,0,0,1,0,1,0,3,3,0,5,1,0,2,0,0,1,3,0,0,0,0,1,2,5,1,3,0,1,4,0,4
isogroup13246_Past,6,16,16,31,13,21,18,6,58,0,0,11,5,10,1,28,21,0,5,19,0,18,7,0,12,32,0,7,0,0,22,9,13,17,5,2,9,14,9,18
isogroup13247_Past,3,4,6,4,0,2,3,1,10,0,0,0,0,0,0,5,5,1,4,2,0,1,4,0,0,3,0,1,0,0,1,4,6,4,4,3,2,5,3,3
isogroup13248_Past,0,0,3,8,4,2,2,1,1,0,1,4,0,2,0,2,1,0,2,1,0,0,2,0,1,2,0,2,0,0,0,3,3,2,0,2,3,5,0,5
isogroup13249_Past,0,1,6,1,6,1,4,4,3,0,0,2,0,0,0,1,2,0,0,0,0,1,1,0,2,6,0,0,0,0,3,0,0,0,4,0,0,0,1,2
isogroup13252_Past,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0
isogroup13254_Past,0,3,1,2,2,1,4,2,10,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,1,0,0,0,0,1,0,2,0,1,12,0,4
isogroup13257_Past,2,1,4,7,4,4,4,1,14,1,1,3,4,4,0,6,7,0,3,4,0,3,1,0,3,5,0,7,0,0,7,10,3,8,6,1,8,7,2,6
isogroup13259_Past,2,5,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,3,1,0,1,1,0,2,7,0,0,0,0,3,0,1,2,2,0,1,1,1,0
isogroup13261_Past,2,7,5,12,0,3,4,2,11,0,0,7,2,0,0,6,3,0,1,4,0,0,3,0,2,10,0,8,0,0,4,6,5,11,5,0,5,5,0,9
isogroup13262_Past,1,4,2,3,4,1,3,3,7,0,0,0,3,5,0,2,0,0,1,2,0,4,2,0,1,5,0,1,0,0,4,0,6,1,0,2,0,3,1,5
isogroup13263_Past,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
isogroup13264_Past,1,1,4,2,1,0,2,1,4,0,0,0,0,0,0,0,2,0,0,1,0,2,3,0,2,4,0,0,0,0,4,0,2,0,0,0,1,2,2,0
isogroup13266_Past,27,87,76,108,83,84,80,55,180,4,1,57,67,83,5,108,89,0,65,78,1,66,80,0,119,96,1,33,0,0,71,42,85,58,53,67,40,86,41,134
isogroup13269_Past,1,2,3,4,2,3,4,1,4,0,0,0,0,0,0,4,2,0,1,2,0,2,0,0,0,0,0,3,0,0,5,1,3,5,0,0,0,0,1,3
isogroup13270_Past,0,1,2,3,1,0,0,0,3,0,0,2,0,1,0,2,0,0,0,1,0,2,2,0,1,0,0,1,0,0,3,2,6,4,0,1,0,4,0,2
isogroup13271_Past,0,3,0,1,0,3,0,0,2,0,0,1,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1
isogroup13272_Past,1,9,0,0,1,1,0,1,2,0,1,3,1,6,0,1,0,0,0,4,0,1,0,0,0,2,0,2,0,0,1,1,0,1,3,0,2,0,1,1
isogroup13273_Past,1,10,2,8,2,1,4,5,6,1,0,0,4,3,0,13,2,0,4,2,0,5,6,0,4,2,0,2,0,0,2,3,3,1,3,2,7,3,4,2
isogroup13274_Past,3,6,7,26,12,9,7,7,22,1,0,3,13,6,0,17,5,0,1,9,0,9,11,0,13,11,0,3,0,0,18,5,23,27,4,9,12,5,2,8
isogroup13275_Past,1,1,1,3,3,1,1,3,9,1,0,1,1,0,0,3,1,0,0,2,0,2,0,0,4,0,0,0,0,0,2,1,2,3,2,1,5,3,1,2
isogroup13276_Past,12,26,30,7,15,53,5,9,129,0,0,18,1,2,0,10,4,1,12,13,1,2,2,0,8,48,0,40,0,1,17,48,7,6,2,3,8,35,11,30
isogroup13277_Past,0,1,3,5,1,0,1,0,0,0,0,3,4,0,0,4,0,0,0,1,0,2,3,0,1,1,0,0,0,0,0,3,5,2,1,1,2,2,0,0
isogroup13278_Past,0,5,2,2,1,4,0,3,3,0,0,0,3,1,0,3,0,0,0,1,0,2,3,0,3,2,0,2,0,0,1,1,5,2,0,0,0,3,3,2
isogroup13279_Past,4,8,4,2,4,5,0,1,2,0,0,2,0,2,0,6,3,0,1,3,0,0,0,0,1,4,0,3,0,0,6,2,3,12,3,0,1,5,1,0
isogroup13280_Past,2,4,4,1,3,5,3,0,12,0,0,3,2,1,0,5,4,0,2,6,0,4,2,0,1,6,0,1,0,0,8,3,6,1,0,1,5,14,1,3
isogroup13281_Past,0,3,0,1,0,1,3,0,3,0,0,2,1,1,1,3,1,0,0,0,0,3,3,0,4,1,0,0,0,0,0,1,4,3,0,1,1,0,0,3
isogroup13283_Past,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
isogroup13284_Past,0,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,7,0,1,2,0,1
isogroup13287_Past,2,5,2,2,0,3,1,2,7,0,0,2,0,1,0,2,3,0,1,0,0,3,0,0,2,1,0,0,0,0,2,1,5,1,0,0,0,7,0,0
isogroup13288_Past,3,16,7,16,6,8,10,13,30,0,0,9,3,12,0,9,7,0,7,12,0,13,8,0,5,6,0,10,0,0,5,9,14,3,7,2,1,20,4,18
isogroup13289_Past,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,2,2,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,0,1,2
isogroup13290_Past,1,2,1,5,2,1,3,1,6,0,0,3,0,2,0,2,2,0,4,2,0,0,0,0,1,4,0,1,1,0,3,1,2,3,2,0,4,3,5,7
isogroup13291_Past,1,1,16,4,2,3,1,0,7,0,0,2,0,2,0,3,1,0,1,2,0,2,2,0,4,5,0,5,0,0,4,5,1,5,0,0,2,3,2,4
isogroup13292_Past,0,0,1,0,0,0,2,1,2,0,0,0,0,2,0,0,0,0,2,1,0,1,2,0,0,0,0,1,0,0,2,1,3,5,0,0,3,1,2,4
isogroup13294_Past,6,8,4,8,5,5,5,0,14,0,0,4,1,5,1,13,3,0,3,7,0,3,8,0,4,2,0,2,0,0,2,3,13,11,2,2,4,7,5,12
isogroup13295_Past,0,9,20,112,12,8,10,11,22,2,0,24,6,5,0,38,6,0,4,18,1,11,12,0,8,9,0,14,0,0,18,10,16,98,10,21,11,12,11,17
isogroup13296_Past,0,5,3,0,2,6,3,1,4,0,0,4,2,0,0,1,1,0,0,0,0,1,5,0,3,1,0,1,0,0,3,2,1,2,0,1,0,0,1,2
isogroup13297_Past,9,12,11,13,4,8,6,3,16,0,6,6,2,4,0,12,2,0,5,9,0,0,4,0,7,5,0,5,0,0,5,16,15,5,15,0,8,11,4,9
isogroup13299_Past,3,16,3,9,2,1,8,0,8,0,0,3,2,6,0,10,9,0,0,11,0,2,1,0,5,8,0,3,0,0,1,1,2,8,10,4,5,1,5,5
isogroup13302_Past,0,10,3,6,2,4,12,5,11,0,0,9,5,9,0,7,5,0,3,4,0,10,11,0,6,10,0,7,0,0,5,2,2,4,3,7,4,5,3,8
isogroup13303_Past,1,2,4,5,0,1,1,1,4,0,0,0,0,2,0,2,1,0,2,2,0,4,1,0,2,8,0,2,0,0,2,3,3,3,4,0,3,2,5,2
isogroup13304_Past,3,3,3,2,5,0,2,2,0,0,0,0,1,2,0,4,2,0,2,7,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,4,2,3,1
isogroup13305_Past,6,0,0,1,0,6,12,0,8,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,3,1,1,0,1,0,0,0,2,0
isogroup13307_Past,7,7,1,16,4,6,4,0,10,0,0,1,6,3,0,5,7,0,2,4,0,3,5,0,16,2,0,1,0,0,2,0,5,7,6,1,2,2,5,5
isogroup13308_Past,0,2,1,1,5,2,8,2,3,0,0,1,0,3,0,5,6,0,1,6,0,4,1,0,1,8,0,0,0,0,1,2,3,1,3,1,4,4,2,3
isogroup13311_Past,0,0,1,2,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0
isogroup13312_Past,2,5,1,3,3,4,2,1,16,0,0,1,1,0,0,7,4,0,2,2,0,2,0,0,2,0,0,5,0,0,4,1,3,1,3,2,3,3,1,5
isogroup13314_Past,23,30,18,35,18,25,23,13,53,0,0,8,14,13,1,32,11,0,18,30,0,19,4,0,15,24,1,26,0,1,12,40,32,35,25,8,30,41,17,27
isogroup13315_Past,0,2,0,1,0,1,1,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,0,1
isogroup13317_Past,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,1,0,5,0,0,2,2,1,0
isogroup13318_Past,7,13,24,18,8,12,9,7,23,1,0,7,3,14,0,7,11,0,2,4,1,6,14,0,18,16,0,7,3,0,3,14,14,20,27,5,10,27,5,22
isogroup13319_Past,4,2,6,5,5,4,11,2,11,1,1,5,0,6,0,12,2,0,1,1,0,3,3,0,2,9,0,6,0,0,4,2,3,6,4,2,4,11,1,16
isogroup13320_Past,0,0,1,1,2,0,2,0,1,0,0,2,0,1,0,0,1,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,1
isogroup13321_Past,3,0,1,6,0,1,2,1,6,0,0,7,2,6,0,3,4,0,2,2,0,5,5,0,3,0,0,1,0,0,3,0,1,7,1,4,2,6,3,6
isogroup13322_Past,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,3,2,0,1,0,0,0,0
isogroup13323_Past,1,0,2,0,0,0,0,0,4,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0
isogroup13324_Past,7,2,5,6,0,5,2,2,11,0,0,4,3,6,0,10,4,0,5,3,0,4,1,0,5,3,0,4,0,0,3,6,10,6,10,1,6,5,0,3
isogroup13325_Past,0,2,1,2,0,0,1,0,2,0,0,1,0,6,0,3,0,0,0,2,0,2,1,0,1,1,0,3,0,0,1,2,3,1,0,0,2,1,1,5
isogroup13326_Past,2,7,3,6,1,3,5,0,11,0,3,1,1,2,0,1,0,1,0,1,0,3,0,0,0,6,0,1,0,0,2,4,3,9,2,1,1,5,1,2
isogroup13327_Past,0,0,4,2,2,4,1,2,3,0,0,0,1,1,0,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,8,1,0,4,1,0,0,2,0,2
isogroup13328_Past,0,1,2,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,1,0,0
isogroup13330_Past,1,2,1,1,1,3,1,0,4,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,1,1,0,0,0,0,1,5,1,1,4,0,4,3,1,5
isogroup13332_Past,3,6,1,4,1,5,4,2,21,0,0,0,2,3,0,6,4,0,4,6,0,0,2,1,1,7,0,2,0,0,1,4,2,3,1,2,3,11,2,4
isogroup13333_Past,3,5,4,2,0,1,0,0,2,0,0,1,0,0,0,1,5,0,3,2,0,1,0,0,1,0,0,1,0,0,2,1,4,0,8,0,2,5,1,3
isogroup13334_Past,0,5,4,5,1,3,6,0,11,0,1,6,5,4,0,1,1,0,5,1,0,4,3,0,4,4,0,4,0,0,2,3,4,4,1,2,6,1,1,4
isogroup13335_Past,0,2,2,0,2,0,0,0,2,0,0,2,1,0,0,1,2,0,0,1,0,2,2,0,0,0,0,1,1,0,4,0,1,0,0,1,2,1,0,2
isogroup13337_Past,3,1,2,10,2,2,3,0,5,0,0,2,0,1,0,2,1,0,2,0,0,2,5,0,2,2,0,1,0,0,2,1,13,6,2,1,3,1,1,0
isogroup13338_Past,2,6,1,4,5,3,2,4,9,1,0,0,0,0,0,5,2,0,1,3,0,1,2,0,3,3,0,2,0,0,2,0,3,5,2,2,0,5,3,3
isogroup13344_Past,1,5,1,7,1,0,5,0,7,0,0,0,2,9,0,8,4,0,2,2,0,4,7,0,2,6,0,3,0,0,3,2,7,9,1,2,2,3,1,4
isogroup13345_Past,2,6,3,1,4,4,1,1,11,0,0,2,1,5,0,13,4,0,1,6,0,2,0,0,1,7,0,1,0,0,3,4,5,6,1,0,6,8,4,3
isogroup13346_Past,18,30,21,34,10,39,34,14,25,1,0,14,10,22,0,22,18,0,14,18,2,11,8,0,15,34,0,8,0,0,46,13,19,28,25,10,19,26,19,24
isogroup13347_Past,0,1,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,2,0,0,2,0,0
isogroup13348_Past,9,32,15,18,13,17,5,11,15,1,0,3,0,2,0,11,2,0,3,2,0,4,1,0,4,8,0,1,0,0,7,0,15,14,15,3,5,15,8,20
isogroup13349_Past,1,3,2,8,0,2,0,0,3,0,0,3,2,1,0,0,3,0,1,2,0,0,0,0,7,2,0,0,0,0,7,5,2,3,0,0,0,1,0,3
isogroup13350_Past,0,2,1,2,1,2,0,1,6,0,1,0,0,0,0,1,2,0,2,1,0,6,2,0,1,1,0,1,0,0,1,0,4,2,2,1,0,3,0,5
isogroup13351_Past,1,7,2,1,2,2,1,1,1,0,0,1,0,0,0,5,2,0,2,4,0,0,0,0,3,2,0,0,0,0,0,3,1,3,1,0,1,2,1,2
isogroup13352_Past,9,7,5,4,3,5,3,3,7,0,0,2,1,1,0,11,3,0,6,5,0,3,4,0,2,2,0,2,0,0,6,13,12,13,6,2,10,11,0,6
isogroup13353_Past,1,2,0,0,1,2,1,1,4,0,0,0,1,1,0,3,1,0,1,1,0,0,0,0,1,2,0,1,0,0,0,3,0,1,3,1,0,0,0,2
isogroup13354_Past,18,27,26,33,10,20,20,9,40,0,0,9,6,13,0,28,15,0,33,20,0,21,15,0,14,25,0,19,0,0,15,23,34,41,55,14,17,32,25,32
isogroup13355_Past,2,6,6,5,2,4,1,2,17,1,0,0,1,3,0,2,4,0,4,6,0,7,6,0,6,2,0,0,0,0,9,3,8,1,2,1,6,4,1,7
isogroup13356_Past,14,5,11,15,9,7,16,10,25,0,16,42,14,45,1,19,4,0,10,0,1,43,2,0,40,5,0,9,0,0,9,2,16,6,5,14,8,9,4,4
isogroup13357_Past,7,29,10,29,4,11,24,11,41,1,18,8,4,16,0,31,7,0,9,10,0,24,9,0,47,18,1,11,0,0,25,8,24,18,30,12,9,19,6,19
isogroup13358_Past,1,13,0,2,2,3,3,7,7,0,0,3,1,4,0,3,3,0,0,4,0,1,4,0,3,2,0,4,0,0,2,3,4,4,3,1,4,10,3,3
isogroup13359_Past,1,3,3,1,1,3,1,0,3,0,1,1,1,0,4,2,0,0,1,5,0,2,1,0,0,1,0,1,0,0,2,6,2,4,4,1,3,4,1,2
isogroup13360_Past,5,13,9,16,8,16,6,4,17,0,0,5,4,9,1,15,5,0,8,3,0,10,6,0,8,9,0,5,2,0,10,6,6,11,7,2,5,14,13,14
isogroup13361_Past,2,2,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,4,1,1,0,0,2
isogroup13362_Past,6,5,4,9,4,5,5,4,6,0,1,1,2,2,0,7,5,0,4,5,0,1,0,0,7,5,0,3,0,0,3,5,10,4,5,1,4,5,4,8
isogroup13364_Past,2,4,1,1,0,1,1,0,6,0,0,1,0,2,0,5,2,0,0,1,0,2,0,0,1,1,0,0,0,0,3,2,5,6,3,0,8,2,1,3
isogroup13367_Past,2,0,0,2,1,0,1,0,2,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,5,0,1,0,0,2,2,1,1,0,0,0,0,1,0
isogroup13368_Past,0,4,7,6,1,3,4,0,7,1,0,2,2,2,0,6,1,0,4,3,0,2,2,0,0,6,0,0,0,0,3,1,1,3,3,0,2,3,2,8
isogroup13369_Past,2,2,1,8,2,0,1,0,2,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,0,0,1,0,1
isogroup13370_Past,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2
isogroup13371_Past,0,7,0,4,3,4,1,2,7,0,0,2,2,0,0,2,0,0,6,7,0,3,3,0,2,5,0,5,0,0,1,5,2,2,2,0,6,4,1,4
isogroup13372_Past,0,3,3,7,2,1,2,5,20,1,0,0,2,4,0,2,4,0,1,6,0,4,2,0,7,7,0,1,0,0,2,4,0,7,1,1,2,5,1,7
isogroup13373_Past,1,1,2,1,0,1,1,2,1,0,0,3,1,0,0,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1
isogroup13374_Past,1,2,5,3,3,1,1,2,4,0,0,0,0,0,0,4,1,0,0,1,0,1,1,0,1,1,0,2,0,0,2,1,0,2,0,1,0,7,1,2
isogroup13376_Past,0,1,1,0,0,1,11,0,1,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,0,2,2
isogroup13378_Past,1,9,5,14,3,13,3,0,5,1,0,7,3,17,0,13,12,0,2,3,0,15,20,0,12,7,0,2,0,0,7,3,9,14,1,4,6,1,0,9
isogroup13379_Past,3,12,9,15,11,5,7,9,27,1,0,8,1,10,0,12,9,0,5,9,0,10,10,0,5,7,0,10,0,0,12,2,5,24,3,3,6,8,6,8
isogroup13380_Past,4,2,0,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,2,0,2,0,1,1,2,1,2
isogroup13381_Past,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
isogroup13382_Past,2,4,7,12,3,10,3,2,16,0,0,4,1,4,0,4,0,0,2,2,0,5,0,0,4,9,0,0,0,0,7,4,5,9,2,4,4,2,8,10
isogroup13384_Past,4,1,1,1,1,1,1,0,4,0,0,1,0,0,0,1,2,0,2,2,0,0,1,0,2,2,0,2,0,0,4,0,1,1,0,1,1,2,1,0
isogroup13385_Past,3,10,2,5,1,4,4,0,9,0,0,1,0,2,0,4,3,0,3,2,0,1,0,0,0,1,0,4,0,0,3,8,7,3,7,1,6,1,0,4
isogroup13386_Past,4,0,5,5,1,1,1,1,3,0,0,0,1,0,0,2,2,0,0,3,0,0,0,0,2,3,0,0,0,0,1,0,2,2,7,2,3,5,2,2
isogroup13388_Past,8,25,10,17,12,9,5,11,43,1,0,13,17,6,0,16,9,0,10,15,0,12,5,0,11,9,0,3,0,0,10,32,19,15,19,5,10,11,7,12
isogroup13390_Past,1,2,1,5,3,2,1,1,6,0,0,1,0,5,0,7,0,0,0,2,0,2,0,0,2,1,0,0,0,0,3,0,4,5,4,1,0,3,1,2
isogroup13392_Past,5,3,6,2,1,7,1,0,3,0,0,0,2,3,0,3,0,0,2,1,0,0,2,0,1,5,0,0,0,0,4,4,5,6,9,0,2,6,1,3
isogroup13397_Past,2,1,10,10,7,4,4,3,8,0,0,4,1,8,0,4,1,0,3,4,0,2,0,0,7,3,0,1,0,0,7,1,4,5,5,1,1,9,5,9
