"gene","NC_291_C_Pa_yr2","NC_294_C_Pa_yr2","NC_297_C_Pa_yr2","NC_300_C_Pa_yr2","NC_313_C_Pa_yr2","NC_316_C_Pa_yr2","NC_319_C_Pa_yr2","NC_322_C_Pa_yr2","NC_325_C_Pa_yr2","NO_265_La_Pa_yr2","NO_268_La_Pa_yr2","NO_271_La_Pa_yr2","NO_274_La_Pa_yr2","NO_277_La_Pa_yr2","NO_280_La_Pa_yr2","NO_289_La_Pa_yr2","NC_295_La_Pa_yr2","NC_298_La_Pa_yr2","NC_314_La_Pa_yr2","NC_317_La_Pa_yr2","NC_326_La_Pa_yr2","NO_261_C_Pa_yr2","NO_264_C_Pa_yr2","NO_267_C_Pa_yr2","NO_270_C_Pa_yr2","NO_276_C_Pa_yr2","NO_279_C_Pa_yr2","NO_282_C_Pa_yr2","NO_288_C_Pa_yr2"
"GE917272_Past",9.23808318659663,2.44614208875543,6.46308195683904,7.47827154560701,1.84096882895727,2.12524277934257,1.80159622458327,0,1.81555887578203,19.4915198281817,17.712279141002,3.33082285726742,1.38279858459151,2.00970042441523,0,0,3.89797229767477,4.22212211264744,4.31300747900385,1.9225588917816,0.961388110672386,2.30091335521457,5.8475014186265,3.11028908065541,3.59604129510097,2.42717461244842,3.63819417201009,0,3.07255193595181
"GE917326_Past",3.07936106219887,2.93537050650652,20.8254863053702,4.98551436373801,6.44339090135046,8.50097111737027,11.7103754597913,9.06557819225048,0.605186291927344,0,0,3.33082285726742,2.76559716918301,7.03395148545332,0,1.87671142544684,21.4388476372112,22.166141091399,5.75067663867179,8.33108853105361,0.961388110672386,1.15045667760729,1.94916713954217,0.622057816131082,7.19208259020194,3.2362328165979,32.224005523518,1.13041466020314,2.56045994662651
"GE917329_Past",2.05290737479925,2.93537050650652,4.30872130455936,4.57005483342651,0.920484414478636,4.25048555868513,3.60319244916654,3.39959182209393,3.02593145963672,0,0,4.44109714302323,5.53119433836603,3.01455063662285,0,1.87671142544684,4.87246537209346,1.05553052816186,2.8753383193359,5.7676766753448,0.961388110672386,4.0265983716255,1.94916713954217,1.86617344839325,10.7881238853029,0.809058204149474,2.59871012286435,4.52165864081254,4.09673591460241
"isogroup00002_Past",5.13226843699812,5.87074101301303,6.46308195683904,6.23189295467251,3.68193765791455,9.20938537715112,8.10718301062471,11.3319727403131,4.84149033541876,19.4915198281817,0,3.33082285726742,2.76559716918301,3.01455063662285,0,5.63013427634052,7.79594459534953,3.16659158448558,4.31300747900385,4.4859707474904,4.80694055336193,10.9293384372692,4.38562606396988,9.33086724196623,5.39406194265145,6.47246563319579,4.67767822115584,9.04331728162508,7.68137983987952
"isogroup00004_Past",6.15872212439775,1.95691367100434,2.15436065227968,0.415459530311501,4.60242207239318,2.12524277934257,0.900798112291635,0,5.4466766273461,0,0,4.44109714302323,13.8279858459151,2.00970042441523,0,2.34588928180855,2.92347922325607,2.11106105632372,2.8753383193359,1.2817059278544,0.961388110672386,7.47796840444736,4.87291784885542,2.48823126452433,0,1.61811640829895,1.55922607371861,0,3.58464392527711
"isogroup00005_Past",27.7142495597899,45.498242850851,28.0066884796358,59.4107128345446,46.0242207239318,31.8786416901385,26.1231452564574,37.3955100430332,26.3256036988395,19.4915198281817,17.712279141002,23.3157600008719,33.1871660301962,26.1261055173981,12.7471504602539,41.7568292161922,19.4898614883738,27.4437937322083,26.5968794538571,27.5566774488696,37.4941363162231,63.8503456072044,50.6783456280964,100.773366213235,14.3841651804039,72.8152383734527,37.4214257692467,44.0861717479223,49.6729229645542
"isogroup00009_Past",15.3968053109944,18.1014514567902,17.953005435664,12.8792454396565,10.125328559265,14.1682851956171,16.2143660212494,12.4651700143444,12.4063189845106,9.74575991409087,0,12.2130171433139,17.9763815996896,7.03395148545332,25.4943009205079,9.85273498359591,7.79594459534953,24.2772021477228,7.18834579833974,15.3804711342528,14.4208216600858,5.75228338803643,12.6695864070241,8.70880942583515,10.7881238853029,12.1358730622421,20.7896809829148,12.4345612622345,10.241839786506
"isogroup00010_Past",16.423258998394,9.78456835502172,16.5167650008109,9.14010966685301,9.20484414478637,12.0430424162745,9.00798112291635,9.06557819225048,13.6166915683652,0,0,11.1027428575581,9.67959009214055,8.03880169766094,25.4943009205079,13.1369799781279,15.5918891906991,11.6108358097805,6.46951121850577,7.69023556712641,9.61388110672386,12.0797951148765,8.28396034305421,7.46469379357298,8.99010323775242,16.990222287139,16.112002761759,14.6953905826408,10.241839786506
"isogroup00011_Past",63168.9863762603,35491.5647941703,50655.4820170521,52818.2010075617,46002.1290979843,46855.2275561656,78558.6033729535,47440.1706800468,51913.4853078195,48602.1046915712,321826.207898959,72022.3826426934,97483.1518179475,42346.3976428534,168071.178818448,37589.5914959875,73790.5645811322,55145.1369132882,52884.6600383855,79203.0178117627,67521.1711768537,36579.9205212013,42636.5693021303,38825.7385938215,43477.9372784183,35424.6134686847,52343.2192947338,45219.977652106,41829.7220560479
"isogroup00012_Past",2.05290737479925,1.95691367100434,4.30872130455936,2.9082167121805,4.60242207239318,6.3757283380277,4.50399056145818,6.79918364418786,4.84149033541876,0,11.8081860940013,0,1.38279858459151,2.00970042441523,0,2.34588928180855,3.89797229767477,0,2.15650373950192,3.204264819636,1.92277622134477,1.72568501641093,1.94916713954217,0,0,0.809058204149474,6.23690429487445,2.26082932040627,2.56045994662651
"isogroup00017_Past",2.05290737479925,4.40305575975977,3.5906010871328,9.14010966685301,9.20484414478637,2.83365703912342,13.5119716843745,1.13319727403131,8.47260808698282,0,0,11.1027428575581,8.29679150754905,9.04365190986856,0,6.56848998906394,29.2347922325607,9.49977475345673,10.0636841176756,9.61279445890801,8.65249299605147,1.72568501641093,2.92375070931325,1.86617344839325,14.3841651804039,2.42717461244842,3.11845214743722,1.13041466020314,2.56045994662651
"isogroup00018_Past",186.814571106732,230.426584760761,310.227933928274,507.691546040654,219.995775060394,300.367646147083,206.282767714784,284.432515781859,199.40888319006,253.389757766363,11.8081860940013,366.390514299416,557.267829590377,500.415405679393,63.7357523012697,341.561479431325,274.807046986071,788.481304536909,352.947778698481,283.89786301975,224.003429786666,343.986546604579,525.7878358915,113.214522535857,300.269448140931,251.617101490486,265.588174556737,397.905960391504,351.807196666482
"isogroup00020_Past",1.02645368739963,3.4245989242576,2.15436065227968,5.81643342436101,3.68193765791455,6.3757283380277,1.80159622458327,12.4651700143444,1.21037258385469,0,0,3.33082285726742,0,5.02425106103809,0,3.28424499453197,0.974493074418692,1.05553052816186,3.59417289916987,2.5634118557088,2.88416433201716,6.32751172684007,4.38562606396988,4.97646252904866,5.39406194265145,8.09058204149474,2.59871012286435,4.52165864081254,5.63301188257832
"isogroup00022_Past",13.3438979361951,10.2737967727728,8.61744260911871,4.57005483342651,8.28435973030773,11.3346281564937,15.3135679089578,13.5983672883757,14.5244710062563,0,11.8081860940013,7.77192000029064,2.76559716918301,11.0533523342838,0,14.544513547213,17.5408753395364,11.6108358097805,19.4085336555173,16.6621770621072,16.3435978814306,9.20365342085829,10.2331274825964,8.08675160970407,5.39406194265145,3.2362328165979,15.0725187126133,14.6953905826408,13.3143917224578
"isogroup00023_Past",8.211629499197,9.29533993727063,12.9261639136781,12.0483263790335,12.8867818027009,20.5440135336448,21.6191546949992,9.06557819225048,6.95964235716446,9.74575991409087,0,18.8746628578487,5.53119433836603,10.0485021220762,0,11.7294464090428,13.6429030418617,6.33318316897115,9.34484953784167,17.9438829899616,3.84555244268954,9.77888175966193,5.8475014186265,4.97646252904866,8.99010323775242,9.70869844979369,10.3948404914574,7.91290262142195,13.8264837117831
"isogroup00024_Past",86.2221097415685,98.8241403857193,71.812021742656,65.2271462589056,72.7182687438123,158.684794190912,88.2782150045802,75.9242173600978,127.089121304742,48.7287995704544,0,73.2781028598832,60.8431377220263,47.227959973758,50.9886018410158,76.4759905869587,50.673639869772,48.5544042954455,26.5968794538571,111.508415723333,122.096290055393,74.7796840444736,60.9114731106927,83.9778051776961,43.1524955412116,78.478645802499,88.8758862019609,88.1723434958445,93.7128340465301
"isogroup00025_Past",0,2.93537050650652,0.71812021742656,0.830919060623001,1.84096882895727,3.54207129890428,5.40478867374981,3.39959182209393,5.74926977330977,0,0,1.11027428575581,2.76559716918301,2.00970042441523,0,1.87671142544684,3.89797229767477,3.16659158448558,4.31300747900385,5.7676766753448,10.5752692173962,2.87614169401822,1.46187535465663,2.48823126452433,3.59604129510097,3.2362328165979,0.519742024572871,2.26082932040627,1.0241839786506
"isogroup00027_Past",5.13226843699812,6.35996943076412,2.15436065227968,4.15459530311501,6.44339090135046,6.3757283380277,3.60319244916654,12.4651700143444,4.23630404349141,9.74575991409087,0,1.11027428575581,5.53119433836603,5.02425106103809,0,4.22260070725539,2.92347922325607,4.22212211264744,4.31300747900385,3.204264819636,9.61388110672386,5.17705504923279,4.87291784885542,2.48823126452433,8.99010323775242,3.2362328165979,6.23690429487445,3.39124398060941,3.58464392527711
"isogroup00028_Past",65.693035993576,50.3905270283618,44.5234534804467,39.4686553795926,33.1374389212309,55.2563122629067,49.5438961760399,43.0614964131898,51.4408348138243,68.2203193986361,11.8081860940013,41.0801485729648,69.1399292295754,50.2425106103809,0,33.3116278016814,24.3623268604673,119.27494968229,43.8489093698724,42.9371485831224,52.8763460869812,45.4430387654878,49.2164702734397,66.5601863260258,34.1623923034592,51.7797250655663,41.5793619658297,33.9124398060941,40.4552671566988
"isogroup00030_Past",25.6613421849906,35.2244460780782,26.5704480447827,33.23676242492,31.2964700922736,37.5459557683853,34.2303282670821,26.0635373027201,30.2593145963672,0,11.8081860940013,19.9849371436045,33.1871660301962,19.0921540319447,0,25.8047820998941,21.4388476372112,25.3327326758846,27.315714033691,30.7609422685056,28.8416433201716,32.7880153118077,38.0087592210723,27.3705439097676,19.7782271230553,35.5985609825769,40.5398779166839,32.7820251458909,31.7497033381687
"isogroup00032_Past",2.05290737479925,3.4245989242576,2.15436065227968,2.492757181869,7.36387531582909,1.41682851956171,1.80159622458327,1.13319727403131,3.63111775156407,9.74575991409087,0,1.11027428575581,4.14839575377452,5.02425106103809,0,10.3219128399576,5.84695844651215,3.16659158448558,0.718834579833974,4.4859707474904,0,3.45137003282186,1.94916713954217,5.59852034517974,3.59604129510097,6.47246563319579,1.03948404914574,1.13041466020314,2.56045994662651
"isogroup00033_Past",3.07936106219887,7.33842626626629,5.02684152198592,5.40097389404951,1.84096882895727,5.66731407824684,8.10718301062471,5.66598637015655,9.07779437891017,0,0,16.6541142863371,4.14839575377452,9.04365190986856,0,8.91437927087249,4.87246537209346,2.11106105632372,4.31300747900385,9.61279445890801,10.5752692173962,2.30091335521457,7.79666855816867,8.08675160970407,1.79802064755048,4.85434922489684,7.27638834402019,5.65207330101568,3.58464392527711
"isogroup00040_Past",1.02645368739963,3.4245989242576,2.87248086970624,0.830919060623001,0.920484414478636,2.83365703912342,4.50399056145818,2.26639454806262,3.02593145963672,0,0,5.55137142877903,4.14839575377452,5.02425106103809,0,0.93835571272342,1.94898614883738,4.22212211264744,7.90718037817372,3.8451177835632,1.92277622134477,1.72568501641093,6.82208498839759,0,7.19208259020194,2.42717461244842,2.07896809829148,3.39124398060941,2.04836795730121
"isogroup00041_Past",1.02645368739963,1.46768525325326,2.87248086970624,2.492757181869,3.68193765791455,2.12524277934257,5.40478867374981,1.13319727403131,2.42074516770938,0,0,9.99246857180226,4.14839575377452,9.04365190986856,0,1.87671142544684,5.84695844651215,3.16659158448558,3.59417289916987,2.5634118557088,2.88416433201716,4.60182671042914,2.92375070931325,0,8.99010323775242,1.61811640829895,3.63819417201009,3.39124398060941,1.0241839786506
"isogroup00044_Past",64.6665823061764,74.362719498165,66.78518022067,68.1353629710861,71.7977843293337,65.8825261596196,71.1630508710392,58.9262582496281,72.6223550312813,29.2372797422726,0,61.0650857165693,60.8431377220263,62.3007131568723,38.2414513807618,66.6232556033628,43.8521883488411,35.8880379575032,42.4112402102045,67.289561212356,73.0654964111013,69.0274006564372,74.5556430874879,85.2219208099582,55.738640074065,80.9058204149474,80.0402717842221,67.8248796121881,69.1324185589157
"isogroup00045_Past",99.5660076777636,122.307104437771,106.281792179131,83.0919060623001,98.4918323492141,127.514566760554,63.0558678604144,105.387346484912,85.3312671617556,38.9830396563635,0,48.8520685732555,47.0151518761113,59.2861625202494,25.4943009205079,131.369799781279,57.4950913907028,59.1097095770641,48.1619168488763,109.585856831551,79.795213185808,95.4879042414047,87.7125212793975,102.017481845497,37.7584335985602,144.821418542756,114.862987430604,98.3460754376728,129.047181309976
"isogroup00046_Past",12.3174442487955,18.1014514567902,22.9798469576499,5.40097389404951,11.0458129737436,7.08414259780856,9.90877923520798,13.5983672883757,13.3140984224016,9.74575991409087,29.5204652350033,18.8746628578487,12.4451872613236,24.1164050929828,38.2414513807618,21.5821813926387,23.3878337860486,9.49977475345673,37.3793981513667,26.9158244849424,4.80694055336193,13.8054801312874,3.41104249419879,19.9058501161946,14.3841651804039,5.66340742904632,19.7501969337691,13.5649759224376,8.70556381853012
"isogroup00051_Past",3.07936106219887,4.89228417751086,2.87248086970624,3.323676242492,1.84096882895727,6.3757283380277,9.00798112291635,4.53278909612524,4.23630404349141,0,0,4.44109714302323,1.38279858459151,4.01940084883047,0,4.6917785636171,7.79594459534953,0,6.46951121850577,8.97194149498081,6.7297167747067,3.45137003282186,4.87291784885542,3.73234689678649,1.79802064755048,5.66340742904632,4.67767822115584,1.13041466020314,4.60882790392771
"isogroup00055_Past",3.07936106219887,1.95691367100434,3.5906010871328,1.2463785909345,0.920484414478636,5.66731407824684,1.80159622458327,3.39959182209393,1.81555887578203,0,0,3.33082285726742,1.38279858459151,4.01940084883047,12.7471504602539,2.34588928180855,3.89797229767477,1.05553052816186,0.718834579833974,5.7676766753448,0.961388110672386,1.15045667760729,0.974583569771084,3.73234689678649,3.59604129510097,5.66340742904632,3.11845214743722,3.39124398060941,2.56045994662651
"isogroup00060_Past",175.523580545336,104.205652980981,77.5569834820684,74.3672559257586,98.4918323492141,132.47346657902,61.2542716358312,92.9221764705675,114.682802320232,58.4745594845452,0,93.2630400034877,41.4839575377452,94.455919947516,25.4943009205079,106.503373394108,43.8521883488411,169.940415034059,70.4457888237295,77.5432086351913,102.868527841945,69.0274006564372,87.7125212793975,227.673160703976,82.7089497873223,153.7210587884,115.382729455177,92.6940021366571,99.8579379184338
"isogroup00062_Past",12.3174442487955,18.5906798745413,22.9798469576499,10.3864882577875,13.8072662171795,42.5048555868513,11.7103754597913,7.93238091821917,20.8789270714934,0,0,19.9849371436045,1.38279858459151,7.03395148545332,0,12.6678021217662,0.974493074418692,4.22212211264744,5.75067663867179,17.3030300260344,27.8802552094992,17.2568501641093,18.5170878256506,26.1264282775054,28.7683303608077,19.4173968995874,21.8291650320606,7.91290262142195,12.8022997331325
"isogroup00066_Past",3.07936106219887,1.46768525325326,0.71812021742656,2.0772976515575,2.76145324343591,0,2.7023943368749,1.13319727403131,3.93371089752774,0,5.90409304700066,3.33082285726742,5.53119433836603,3.01455063662285,0,4.22260070725539,3.89797229767477,6.33318316897115,5.75067663867179,0.6408529639272,5.76832866403432,6.32751172684007,5.8475014186265,1.86617344839325,3.59604129510097,6.47246563319579,1.03948404914574,3.39124398060941,9.21765580785542
"isogroup00068_Past",17.4497126857936,20.5475935455456,15.0805245659578,9.97102872747601,21.1711415330086,29.7533989107959,17.1151641335411,13.5983672883757,24.5100448230574,9.74575991409087,88.56139570501,24.4260342866277,30.4215688610132,33.1600570028514,12.7471504602539,24.8664263871706,33.1327645302355,15.8329579224279,20.8462028151853,30.1200893045784,16.3435978814306,16.106393486502,9.2585439128253,6.22057816131082,7.19208259020194,14.5630476746905,12.4738085897489,25.9995371846721,25.6045994662651
"isogroup00086_Past",11.2909905613959,0,12.2080436962515,0.415459530311501,0,16.2935279749597,7.20638489833308,1.13319727403131,0.907779437891017,9.74575991409087,5.90409304700066,0,4.14839575377452,0,0,0.46917785636171,0,1.05553052816186,0,10.8945003867624,0,0.575228338803643,0,0,0,0,11.954066565176,0,0.512091989325301
"isogroup00088_Past",7.18517581179738,11.7414820260261,4.30872130455936,12.463785909345,9.20484414478637,4.95889981846599,8.10718301062471,4.53278909612524,7.26223550312813,9.74575991409087,0,4.44109714302323,2.76559716918301,6.0291012732457,0,11.260268552681,7.79594459534953,13.7218968661042,10.7825186975096,5.7676766753448,7.69110488537909,16.6816218253056,18.5170878256506,19.2837923000635,26.9703097132573,16.990222287139,8.31587239316593,12.4345612622345,6.14510387190362
"isogroup00094_Past",43.1110548707843,54.3043543703705,37.3422513061811,39.8841149099041,67.1953622569405,46.7553411455365,49.5438961760399,69.12503371591,50.2304622299696,58.4745594845452,0,29.9774057154068,44.2495547069282,43.2085591249275,38.2414513807618,49.7328527743413,40.928709125585,28.4993242603702,33.0663906723628,55.7542078616664,57.6832866403432,64.425573946008,52.140220982753,62.8278394292393,52.142598778964,63.9155981278085,55.0926546047243,38.4340984469066,50.1850149538795
"isogroup00105_Past",4.1058147495985,6.35996943076412,1.43624043485312,4.98551436373801,1.84096882895727,6.3757283380277,8.10718301062471,0,5.14408348138243,9.74575991409087,0,2.22054857151161,2.76559716918301,4.01940084883047,0,3.28424499453197,2.92347922325607,1.05553052816186,2.15650373950192,5.7676766753448,1.92277622134477,2.30091335521457,2.43645892442771,2.48823126452433,3.59604129510097,4.04529102074737,4.67767822115584,4.52165864081254,5.12091989325301
"isogroup00114_Past",79.0369339297711,108.608708740741,86.8925463086137,106.357639759744,81.9231128885987,111.221038785594,73.8654452079141,123.518502869413,91.383130081029,68.2203193986361,0,78.8294742886623,76.0539221525329,75.3637659155713,12.7471504602539,70.8458563106182,58.4695844651215,74.942667499492,65.4139467648917,76.2615027073369,98.0615872885834,89.7356208533683,108.666068029476,95.7969036841866,97.0931149677261,93.850751681339,104.98788896372,98.3460754376728,112.660237651566
"isogroup00115_Past",2.05290737479925,2.44614208875543,11.489923478825,5.81643342436101,5.52290648687182,3.54207129890428,5.40478867374981,7.93238091821917,1.51296572981836,9.74575991409087,0,4.44109714302323,5.53119433836603,6.0291012732457,0,3.75342285089368,4.87246537209346,3.16659158448558,4.31300747900385,2.5634118557088,0,2.30091335521457,2.92375070931325,2.48823126452433,7.19208259020194,8.09058204149474,3.63819417201009,5.65207330101568,3.07255193595181
"isogroup00119_Past",7.18517581179738,5.38151259526194,7.89932239169215,7.47827154560701,6.44339090135046,4.95889981846599,2.7023943368749,4.53278909612524,9.98557381680118,0,0,3.33082285726742,1.38279858459151,10.0485021220762,12.7471504602539,6.56848998906394,4.87246537209346,3.16659158448558,6.46951121850577,5.7676766753448,3.84555244268954,4.0265983716255,7.79666855816867,6.22057816131082,8.99010323775242,4.04529102074737,14.5527766880404,6.78248796121881,7.68137983987952
"isogroup00120_Past",3678.81001564026,3072.35446347682,5258.7943522147,5615.76647122055,7248.81476401926,5714.06941939238,5079.60055521253,4649.50841535047,2664.6352433561,2904.23645439908,66385.6222204755,4872.99384018223,4868.8338163467,6661.1520567243,1198.23214326387,4350.68626204214,4784.76099539578,6995.00081012864,6803.76929812857,3850.88546023855,3276.41068117149,3019.94877871913,3192.73577457007,2954.77462662264,3486.36203560039,3095.45668907589,5970.27663626857,2857.68826099353,3442.794444234
"isogroup00121_Past",21.5555274353921,26.9075629763097,16.5167650008109,15.787462151837,18.4096882895727,11.3346281564937,17.1151641335411,18.131156384501,25.1152311149848,9.74575991409087,0,12.2130171433139,12.4451872613236,15.0727531831143,12.7471504602539,17.828758541745,17.5408753395364,18.9995495069135,18.6896990756833,11.5353533506896,17.3049859921029,12.0797951148765,9.74583569771084,11.1970406903595,21.5762477706058,16.990222287139,18.1909708600505,33.9124398060941,18.4353116157108
"isogroup00122_Past",13.3438979361951,8.80611151951955,14.3624043485312,7.06281201529551,11.0458129737436,14.876699455398,11.7103754597913,3.39959182209393,10.5907601087285,0,11.8081860940013,9.99246857180226,19.3591801842811,10.0485021220762,0,10.3219128399576,14.6173961162804,12.6663663379423,12.2201878571776,15.3804711342528,7.69110488537909,9.77888175966193,10.2331274825964,10.5749828742284,10.7881238853029,8.09058204149474,13.5132926388946,6.78248796121881,8.70556381853012
"isogroup00123_Past",1.02645368739963,4.89228417751086,2.87248086970624,2.9082167121805,1.84096882895727,2.83365703912342,3.60319244916654,2.26639454806262,3.63111775156407,0,0,4.44109714302323,5.53119433836603,4.01940084883047,0,6.09931213270223,3.89797229767477,2.11106105632372,5.75067663867179,4.4859707474904,1.92277622134477,4.0265983716255,0.974583569771084,0.622057816131082,10.7881238853029,0.809058204149474,2.59871012286435,4.52165864081254,2.04836795730121
"isogroup00124_Past",12.3174442487955,10.7630251905239,7.18120217426559,3.73913577280351,4.60242207239318,2.83365703912342,2.7023943368749,1.13319727403131,5.14408348138243,0,0,7.77192000029064,6.91399292295754,12.0582025464914,0,10.3219128399576,9.74493074418692,10.5553052816186,14.3766915966795,6.408529639272,3.84555244268954,7.47796840444736,9.2585439128253,8.08675160970407,5.39406194265145,3.2362328165979,4.15793619658297,10.1737319418282,5.12091989325301
"isogroup00125_Past",2.05290737479925,4.89228417751086,7.89932239169215,2.9082167121805,6.44339090135046,4.25048555868513,7.20638489833308,6.79918364418786,7.26223550312813,9.74575991409087,5.90409304700066,15.5438400005813,8.29679150754905,19.0921540319447,0,1.40753356908513,25.336819934886,5.2776526408093,17.9708644958494,1.9225588917816,3.84555244268954,5.75228338803643,2.92375070931325,1.86617344839325,12.5861445328534,3.2362328165979,2.07896809829148,4.52165864081254,2.04836795730121
"isogroup00126_Past",11.2909905613959,13.2091672792793,11.489923478825,14.956543091214,13.8072662171795,17.7103564945214,18.0159622458327,10.1987754662818,10.8933532546922,19.4915198281817,0,12.2130171433139,13.8279858459151,13.063052758699,0,9.85273498359591,16.5663822651178,12.6663663379423,13.6578570168455,10.2536474228352,12.498045438741,10.9293384372692,14.1314617616807,11.1970406903595,25.1722890657068,18.6083386954379,12.4738085897489,12.4345612622345,15.362759679759
