"","gene","module"
"1758","Smic_CassKB8.gene19673.mRNA1_Sym","blue"
"1759","Smic_CassKB8.gene19691.mRNA1_Sym","blue"
"1760","Smic_CassKB8.gene19697.mRNA1_Sym","blue"
"1761","Smic_CassKB8.gene19699.mRNA1_Sym","blue"
"1762","Smic_CassKB8.gene19702.mRNA1_Sym","blue"
"1763","Smic_CassKB8.gene19721.mRNA1_Sym","blue"
"1764","Smic_CassKB8.gene19722.mRNA1_Sym","blue"
"1765","Smic_CassKB8.gene19729.mRNA1_Sym","blue"
"1766","Smic_CassKB8.gene19742.mRNA1_Sym","blue"
"1767","Smic_CassKB8.gene19744.mRNA1_Sym","blue"
"1768","Smic_CassKB8.gene19747.mRNA1_Sym","blue"
"1769","Smic_CassKB8.gene19753.mRNA1_Sym","blue"
"1770","Smic_CassKB8.gene19761.mRNA1_Sym","blue"
"1771","Smic_CassKB8.gene19763.mRNA1_Sym","blue"
"1772","Smic_CassKB8.gene19772.mRNA1_Sym","blue"
"1773","Smic_CassKB8.gene19779.mRNA1_Sym","blue"
"1774","Smic_CassKB8.gene1978.mRNA1_Sym","blue"
"1775","Smic_CassKB8.gene19792.mRNA1_Sym","blue"
"1776","Smic_CassKB8.gene19794.mRNA1_Sym","blue"
"1777","Smic_CassKB8.gene19797.mRNA1_Sym","blue"
"1778","Smic_CassKB8.gene19802.mRNA1_Sym","blue"
"1779","Smic_CassKB8.gene1981.mRNA1_Sym","blue"
"1780","Smic_CassKB8.gene19812.mRNA1_Sym","blue"
"1781","Smic_CassKB8.gene19827.mRNA1_Sym","blue"
"1782","Smic_CassKB8.gene19841.mRNA1_Sym","blue"
"1783","Smic_CassKB8.gene1986.mRNA1_Sym","blue"
"1784","Smic_CassKB8.gene19861.mRNA1_Sym","blue"
"1785","Smic_CassKB8.gene19865.mRNA1_Sym","blue"
"1786","Smic_CassKB8.gene19868.mRNA1_Sym","blue"
"1787","Smic_CassKB8.gene1987.mRNA1_Sym","blue"
"1788","Smic_CassKB8.gene19873.mRNA1_Sym","blue"
"1789","Smic_CassKB8.gene19877.mRNA1_Sym","blue"
"1790","Smic_CassKB8.gene19878.mRNA1_Sym","blue"
"1791","Smic_CassKB8.gene19880.mRNA1_Sym","blue"
"1792","Smic_CassKB8.gene19882.mRNA1_Sym","blue"
"1793","Smic_CassKB8.gene19886.mRNA1_Sym","blue"
"1794","Smic_CassKB8.gene19887.mRNA1_Sym","blue"
"1795","Smic_CassKB8.gene19891.mRNA1_Sym","blue"
"1796","Smic_CassKB8.gene19895.mRNA1_Sym","blue"
"1797","Smic_CassKB8.gene19897.mRNA1_Sym","blue"
"1798","Smic_CassKB8.gene199.mRNA1_Sym","blue"
"1799","Smic_CassKB8.gene19900.mRNA1_Sym","blue"
"1800","Smic_CassKB8.gene19902.mRNA1_Sym","blue"
"1801","Smic_CassKB8.gene19903.mRNA1_Sym","blue"
"1802","Smic_CassKB8.gene19904.mRNA1_Sym","blue"
"1803","Smic_CassKB8.gene19914.mRNA1_Sym","blue"
"1804","Smic_CassKB8.gene1993.mRNA1_Sym","blue"
"1805","Smic_CassKB8.gene19933.mRNA1_Sym","blue"
"1806","Smic_CassKB8.gene1994.mRNA1_Sym","blue"
"1807","Smic_CassKB8.gene19942.mRNA1_Sym","blue"
"1808","Smic_CassKB8.gene19962.mRNA1_Sym","blue"
"1809","Smic_CassKB8.gene19993.mRNA1_Sym","blue"
"1810","Smic_CassKB8.gene19998.mRNA1_Sym","blue"
"1811","Smic_CassKB8.gene19999.mRNA1_Sym","blue"
"1812","Smic_CassKB8.gene20.mRNA1_Sym","blue"
"1813","Smic_CassKB8.gene20012.mRNA1_Sym","blue"
"1814","Smic_CassKB8.gene20024.mRNA1_Sym","blue"
"1815","Smic_CassKB8.gene20029.mRNA1_Sym","blue"
"1816","Smic_CassKB8.gene20045.mRNA1_Sym","blue"
"1817","Smic_CassKB8.gene20053.mRNA1_Sym","blue"
"1818","Smic_CassKB8.gene20058.mRNA1_Sym","blue"
"1819","Smic_CassKB8.gene20061.mRNA1_Sym","blue"
"1820","Smic_CassKB8.gene20075.mRNA1_Sym","blue"
"1821","Smic_CassKB8.gene20098.mRNA1_Sym","blue"
"1822","Smic_CassKB8.gene20099.mRNA1_Sym","blue"
"1823","Smic_CassKB8.gene2010.mRNA1_Sym","blue"
"1824","Smic_CassKB8.gene20127.mRNA1_Sym","blue"
"1825","Smic_CassKB8.gene20134.mRNA1_Sym","blue"
"1826","Smic_CassKB8.gene20146.mRNA1_Sym","blue"
"1827","Smic_CassKB8.gene20147.mRNA1_Sym","blue"
"1828","Smic_CassKB8.gene20150.mRNA1_Sym","blue"
"1829","Smic_CassKB8.gene20157.mRNA1_Sym","blue"
"1830","Smic_CassKB8.gene20166.mRNA1_Sym","blue"
"1831","Smic_CassKB8.gene20168.mRNA1_Sym","blue"
"1832","Smic_CassKB8.gene20176.mRNA1_Sym","blue"
"1833","Smic_CassKB8.gene20187.mRNA1_Sym","blue"
"1834","Smic_CassKB8.gene20202.mRNA1_Sym","blue"
"1835","Smic_CassKB8.gene20205.mRNA1_Sym","blue"
"1836","Smic_CassKB8.gene2021.mRNA1_Sym","blue"
"1837","Smic_CassKB8.gene20217.mRNA1_Sym","blue"
"1838","Smic_CassKB8.gene20219.mRNA1_Sym","blue"
"1839","Smic_CassKB8.gene20220.mRNA1_Sym","blue"
"1840","Smic_CassKB8.gene20226.mRNA1_Sym","blue"
"1841","Smic_CassKB8.gene20231.mRNA1_Sym","blue"
"1842","Smic_CassKB8.gene20232.mRNA1_Sym","blue"
"1843","Smic_CassKB8.gene20234.mRNA1_Sym","blue"
"1844","Smic_CassKB8.gene20240.mRNA1_Sym","blue"
"1845","Smic_CassKB8.gene20242.mRNA1_Sym","blue"
"1846","Smic_CassKB8.gene20244.mRNA1_Sym","blue"
"1847","Smic_CassKB8.gene20245.mRNA1_Sym","blue"
"1848","Smic_CassKB8.gene20255.mRNA1_Sym","blue"
"1849","Smic_CassKB8.gene20271.mRNA1_Sym","blue"
"1850","Smic_CassKB8.gene20274.mRNA1_Sym","blue"
"1851","Smic_CassKB8.gene20296.mRNA1_Sym","blue"
"1852","Smic_CassKB8.gene20297.mRNA1_Sym","blue"
"1853","Smic_CassKB8.gene20300.mRNA1_Sym","blue"
"1854","Smic_CassKB8.gene20306.mRNA1_Sym","blue"
"1855","Smic_CassKB8.gene20307.mRNA1_Sym","blue"
"1856","Smic_CassKB8.gene20309.mRNA1_Sym","blue"
"1857","Smic_CassKB8.gene2031.mRNA1_Sym","blue"
"1858","Smic_CassKB8.gene20313.mRNA1_Sym","blue"
"1859","Smic_CassKB8.gene20317.mRNA1_Sym","blue"
"1860","Smic_CassKB8.gene20319.mRNA1_Sym","blue"
"1861","Smic_CassKB8.gene20323.mRNA1_Sym","blue"
"1862","Smic_CassKB8.gene20324.mRNA1_Sym","blue"
"1863","Smic_CassKB8.gene20327.mRNA1_Sym","blue"
"1864","Smic_CassKB8.gene20333.mRNA1_Sym","blue"
"1865","Smic_CassKB8.gene2034.mRNA1_Sym","blue"
"1866","Smic_CassKB8.gene20345.mRNA1_Sym","blue"
"1867","Smic_CassKB8.gene20346.mRNA1_Sym","blue"
"1868","Smic_CassKB8.gene20369.mRNA1_Sym","blue"
"1869","Smic_CassKB8.gene20382.mRNA1_Sym","blue"
"1870","Smic_CassKB8.gene20392.mRNA1_Sym","blue"
"1871","Smic_CassKB8.gene20395.mRNA1_Sym","blue"
"1872","Smic_CassKB8.gene2042.mRNA1_Sym","blue"
"1873","Smic_CassKB8.gene20420.mRNA1_Sym","blue"
"1874","Smic_CassKB8.gene20427.mRNA1_Sym","blue"
"1875","Smic_CassKB8.gene2043.mRNA1_Sym","blue"
"1876","Smic_CassKB8.gene20438.mRNA1_Sym","blue"
"1877","Smic_CassKB8.gene2044.mRNA1_Sym","blue"
"1878","Smic_CassKB8.gene20447.mRNA1_Sym","blue"
"1879","Smic_CassKB8.gene20459.mRNA1_Sym","blue"
"1880","Smic_CassKB8.gene20461.mRNA1_Sym","blue"
"1881","Smic_CassKB8.gene20484.mRNA1_Sym","blue"
"1882","Smic_CassKB8.gene2049.mRNA1_Sym","blue"
"1883","Smic_CassKB8.gene20501.mRNA1_Sym","blue"
"1884","Smic_CassKB8.gene2051.mRNA1_Sym","blue"
"1885","Smic_CassKB8.gene20515.mRNA1_Sym","blue"
"1886","Smic_CassKB8.gene20534.mRNA1_Sym","blue"
"1887","Smic_CassKB8.gene2055.mRNA1_Sym","blue"
"1888","Smic_CassKB8.gene20551.mRNA1_Sym","blue"
"1889","Smic_CassKB8.gene20563.mRNA1_Sym","blue"
"1890","Smic_CassKB8.gene20571.mRNA1_Sym","blue"
"1891","Smic_CassKB8.gene20572.mRNA1_Sym","blue"
"1892","Smic_CassKB8.gene20573.mRNA1_Sym","blue"
"1893","Smic_CassKB8.gene20587.mRNA1_Sym","blue"
"1894","Smic_CassKB8.gene20591.mRNA1_Sym","blue"
"1895","Smic_CassKB8.gene20597.mRNA1_Sym","blue"
"1896","Smic_CassKB8.gene20607.mRNA1_Sym","blue"
"1897","Smic_CassKB8.gene2061.mRNA1_Sym","blue"
"1898","Smic_CassKB8.gene20610.mRNA1_Sym","blue"
"1899","Smic_CassKB8.gene20613.mRNA1_Sym","blue"
"1900","Smic_CassKB8.gene2062.mRNA1_Sym","blue"
"1901","Smic_CassKB8.gene20626.mRNA1_Sym","blue"
"1902","Smic_CassKB8.gene20629.mRNA1_Sym","blue"
"1903","Smic_CassKB8.gene20653.mRNA1_Sym","blue"
"1904","Smic_CassKB8.gene20667.mRNA1_Sym","blue"
"1905","Smic_CassKB8.gene20668.mRNA1_Sym","blue"
"1906","Smic_CassKB8.gene2067.mRNA1_Sym","blue"
"1907","Smic_CassKB8.gene20678.mRNA1_Sym","blue"
"1908","Smic_CassKB8.gene20682.mRNA1_Sym","blue"
"1909","Smic_CassKB8.gene20723.mRNA1_Sym","blue"
"1910","Smic_CassKB8.gene20726.mRNA1_Sym","blue"
"1911","Smic_CassKB8.gene20740.mRNA1_Sym","blue"
"1912","Smic_CassKB8.gene20741.mRNA1_Sym","blue"
"1913","Smic_CassKB8.gene20765.mRNA1_Sym","blue"
"1914","Smic_CassKB8.gene20782.mRNA1_Sym","blue"
"1915","Smic_CassKB8.gene20784.mRNA1_Sym","blue"
"1916","Smic_CassKB8.gene20807.mRNA1_Sym","blue"
"1917","Smic_CassKB8.gene20811.mRNA1_Sym","blue"
"1918","Smic_CassKB8.gene20823.mRNA1_Sym","blue"
"1919","Smic_CassKB8.gene20826.mRNA1_Sym","blue"
"1920","Smic_CassKB8.gene20829.mRNA1_Sym","blue"
"1921","Smic_CassKB8.gene20831.mRNA1_Sym","blue"
"1922","Smic_CassKB8.gene20832.mRNA1_Sym","blue"
"1923","Smic_CassKB8.gene20834.mRNA1_Sym","blue"
"1924","Smic_CassKB8.gene2084.mRNA1_Sym","blue"
"1925","Smic_CassKB8.gene20864.mRNA1_Sym","blue"
"1926","Smic_CassKB8.gene20869.mRNA1_Sym","blue"
"1927","Smic_CassKB8.gene20872.mRNA1_Sym","blue"
"1928","Smic_CassKB8.gene20875.mRNA1_Sym","blue"
"1929","Smic_CassKB8.gene20891.mRNA1_Sym","blue"
"1930","Smic_CassKB8.gene2090.mRNA1_Sym","blue"
"1931","Smic_CassKB8.gene20900.mRNA1_Sym","blue"
"1932","Smic_CassKB8.gene20922.mRNA1_Sym","blue"
"1933","Smic_CassKB8.gene2093.mRNA1_Sym","blue"
"1934","Smic_CassKB8.gene20930.mRNA1_Sym","blue"
"1935","Smic_CassKB8.gene20948.mRNA1_Sym","blue"
"1936","Smic_CassKB8.gene20949.mRNA1_Sym","blue"
"1937","Smic_CassKB8.gene20951.mRNA1_Sym","blue"
"1938","Smic_CassKB8.gene20955.mRNA1_Sym","blue"
"1939","Smic_CassKB8.gene20957.mRNA1_Sym","blue"
"1940","Smic_CassKB8.gene20969.mRNA1_Sym","blue"
"1941","Smic_CassKB8.gene20977.mRNA1_Sym","blue"
"1942","Smic_CassKB8.gene2098.mRNA1_Sym","blue"
"1943","Smic_CassKB8.gene20985.mRNA1_Sym","blue"
"1944","Smic_CassKB8.gene21004.mRNA1_Sym","blue"
"1945","Smic_CassKB8.gene21006.mRNA1_Sym","blue"
"1946","Smic_CassKB8.gene21028.mRNA1_Sym","blue"
"1947","Smic_CassKB8.gene21031.mRNA1_Sym","blue"
"1948","Smic_CassKB8.gene21044.mRNA1_Sym","blue"
"1949","Smic_CassKB8.gene21053.mRNA1_Sym","blue"
"1950","Smic_CassKB8.gene2106.mRNA1_Sym","blue"
"1951","Smic_CassKB8.gene21067.mRNA1_Sym","blue"
"1952","Smic_CassKB8.gene21076.mRNA1_Sym","blue"
"1953","Smic_CassKB8.gene2108.mRNA1_Sym","blue"
"1954","Smic_CassKB8.gene21089.mRNA1_Sym","blue"
"1955","Smic_CassKB8.gene2109.mRNA1_Sym","blue"
"1956","Smic_CassKB8.gene21095.mRNA1_Sym","blue"
"1957","Smic_CassKB8.gene2111.mRNA1_Sym","blue"
"1958","Smic_CassKB8.gene2113.mRNA1_Sym","blue"
"1959","Smic_CassKB8.gene21134.mRNA1_Sym","blue"
"1960","Smic_CassKB8.gene21141.mRNA1_Sym","blue"
"1961","Smic_CassKB8.gene21153.mRNA1_Sym","blue"
"1962","Smic_CassKB8.gene21157.mRNA1_Sym","blue"
"1963","Smic_CassKB8.gene21158.mRNA1_Sym","blue"
"1964","Smic_CassKB8.gene21168.mRNA1_Sym","blue"
"1965","Smic_CassKB8.gene2117.mRNA1_Sym","blue"
"1966","Smic_CassKB8.gene21174.mRNA1_Sym","blue"
"1967","Smic_CassKB8.gene21175.mRNA1_Sym","blue"
"1968","Smic_CassKB8.gene21179.mRNA1_Sym","blue"
"1969","Smic_CassKB8.gene21185.mRNA1_Sym","blue"
"1970","Smic_CassKB8.gene2123.mRNA1_Sym","blue"
"1971","Smic_CassKB8.gene21244.mRNA1_Sym","blue"
"1972","Smic_CassKB8.gene21245.mRNA1_Sym","blue"
"1973","Smic_CassKB8.gene2125.mRNA1_Sym","blue"
"1974","Smic_CassKB8.gene21253.mRNA1_Sym","blue"
"1975","Smic_CassKB8.gene21254.mRNA1_Sym","blue"
"1976","Smic_CassKB8.gene21263.mRNA1_Sym","blue"
"1977","Smic_CassKB8.gene21281.mRNA1_Sym","blue"
"1978","Smic_CassKB8.gene21299.mRNA1_Sym","blue"
"1979","Smic_CassKB8.gene21311.mRNA1_Sym","blue"
"1980","Smic_CassKB8.gene21325.mRNA1_Sym","blue"
"1981","Smic_CassKB8.gene21326.mRNA1_Sym","blue"
"1982","Smic_CassKB8.gene2133.mRNA1_Sym","blue"
"1983","Smic_CassKB8.gene21351.mRNA1_Sym","blue"
"1984","Smic_CassKB8.gene21366.mRNA1_Sym","blue"
"1985","Smic_CassKB8.gene21369.mRNA1_Sym","blue"
"1986","Smic_CassKB8.gene2137.mRNA1_Sym","blue"
"1987","Smic_CassKB8.gene21378.mRNA1_Sym","blue"
"1988","Smic_CassKB8.gene21385.mRNA1_Sym","blue"
"1989","Smic_CassKB8.gene21388.mRNA1_Sym","blue"
"1990","Smic_CassKB8.gene21390.mRNA1_Sym","blue"
"1991","Smic_CassKB8.gene21391.mRNA1_Sym","blue"
"1992","Smic_CassKB8.gene21394.mRNA1_Sym","blue"
"1993","Smic_CassKB8.gene21396.mRNA1_Sym","blue"
"1994","Smic_CassKB8.gene21401.mRNA1_Sym","blue"
"1995","Smic_CassKB8.gene21419.mRNA1_Sym","blue"
"1996","Smic_CassKB8.gene21429.mRNA1_Sym","blue"
"1997","Smic_CassKB8.gene21440.mRNA1_Sym","blue"
"1998","Smic_CassKB8.gene21445.mRNA1_Sym","blue"
"1999","Smic_CassKB8.gene21451.mRNA1_Sym","blue"
"2000","Smic_CassKB8.gene21458.mRNA1_Sym","blue"
"2001","Smic_CassKB8.gene21465.mRNA1_Sym","blue"
"2002","Smic_CassKB8.gene21477.mRNA1_Sym","blue"
"2003","Smic_CassKB8.gene21508.mRNA1_Sym","blue"
"2004","Smic_CassKB8.gene2151.mRNA1_Sym","blue"
"2005","Smic_CassKB8.gene21510.mRNA1_Sym","blue"
"2006","Smic_CassKB8.gene21525.mRNA1_Sym","blue"
"2007","Smic_CassKB8.gene21530.mRNA1_Sym","blue"
"2008","Smic_CassKB8.gene21540.mRNA1_Sym","blue"
"2009","Smic_CassKB8.gene21558.mRNA1_Sym","blue"
"2010","Smic_CassKB8.gene21577.mRNA1_Sym","blue"
"2011","Smic_CassKB8.gene21593.mRNA1_Sym","blue"
"2012","Smic_CassKB8.gene21611.mRNA1_Sym","blue"
"2013","Smic_CassKB8.gene21621.mRNA1_Sym","blue"
"2014","Smic_CassKB8.gene21627.mRNA1_Sym","blue"
"2015","Smic_CassKB8.gene21630.mRNA1_Sym","blue"
"2016","Smic_CassKB8.gene21635.mRNA1_Sym","blue"
"2017","Smic_CassKB8.gene21644.mRNA1_Sym","blue"
"2018","Smic_CassKB8.gene21653.mRNA1_Sym","blue"
"2019","Smic_CassKB8.gene21654.mRNA1_Sym","blue"
"2020","Smic_CassKB8.gene21655.mRNA1_Sym","blue"
"2021","Smic_CassKB8.gene21688.mRNA1_Sym","blue"
"2022","Smic_CassKB8.gene21690.mRNA1_Sym","blue"
"2023","Smic_CassKB8.gene21692.mRNA1_Sym","blue"
"2024","Smic_CassKB8.gene21698.mRNA1_Sym","blue"
"2025","Smic_CassKB8.gene21702.mRNA1_Sym","blue"
"2026","Smic_CassKB8.gene21724.mRNA1_Sym","blue"
"2027","Smic_CassKB8.gene21729.mRNA1_Sym","blue"
"2028","Smic_CassKB8.gene21735.mRNA1_Sym","blue"
"2029","Smic_CassKB8.gene21736.mRNA1_Sym","blue"
"2030","Smic_CassKB8.gene21737.mRNA1_Sym","blue"
"2031","Smic_CassKB8.gene21739.mRNA1_Sym","blue"
"2032","Smic_CassKB8.gene21742.mRNA1_Sym","blue"
"2033","Smic_CassKB8.gene21744.mRNA1_Sym","blue"
"2034","Smic_CassKB8.gene2179.mRNA1_Sym","blue"
"2035","Smic_CassKB8.gene21793.mRNA1_Sym","blue"
"2036","Smic_CassKB8.gene21805.mRNA1_Sym","blue"
"2037","Smic_CassKB8.gene21806.mRNA1_Sym","blue"
"2038","Smic_CassKB8.gene21822.mRNA1_Sym","blue"
"2039","Smic_CassKB8.gene21839.mRNA1_Sym","blue"
"2040","Smic_CassKB8.gene2184.mRNA1_Sym","blue"
"2041","Smic_CassKB8.gene21867.mRNA1_Sym","blue"
"2042","Smic_CassKB8.gene21873.mRNA1_Sym","blue"
"2043","Smic_CassKB8.gene2189.mRNA1_Sym","blue"
"2044","Smic_CassKB8.gene21898.mRNA1_Sym","blue"
"2045","Smic_CassKB8.gene219.mRNA1_Sym","blue"
"2046","Smic_CassKB8.gene21917.mRNA1_Sym","blue"
"2047","Smic_CassKB8.gene21926.mRNA1_Sym","blue"
"2048","Smic_CassKB8.gene21933.mRNA1_Sym","blue"
"2049","Smic_CassKB8.gene21937.mRNA1_Sym","blue"
"2050","Smic_CassKB8.gene21966.mRNA1_Sym","blue"
"2051","Smic_CassKB8.gene21968.mRNA1_Sym","blue"
"2052","Smic_CassKB8.gene21975.mRNA1_Sym","blue"
"2053","Smic_CassKB8.gene2198.mRNA1_Sym","blue"
"2054","Smic_CassKB8.gene21981.mRNA1_Sym","blue"
"2055","Smic_CassKB8.gene21983.mRNA1_Sym","blue"
"2056","Smic_CassKB8.gene2199.mRNA1_Sym","blue"
"2057","Smic_CassKB8.gene22001.mRNA1_Sym","blue"
"2058","Smic_CassKB8.gene22013.mRNA1_Sym","blue"
"2059","Smic_CassKB8.gene22015.mRNA1_Sym","blue"
"2060","Smic_CassKB8.gene22017.mRNA1_Sym","blue"
"2061","Smic_CassKB8.gene22025.mRNA1_Sym","blue"
"2062","Smic_CassKB8.gene22026.mRNA1_Sym","blue"
"2063","Smic_CassKB8.gene22028.mRNA1_Sym","blue"
"2064","Smic_CassKB8.gene2203.mRNA1_Sym","blue"
"2065","Smic_CassKB8.gene22041.mRNA1_Sym","blue"
"2066","Smic_CassKB8.gene22044.mRNA1_Sym","blue"
"2067","Smic_CassKB8.gene22052.mRNA1_Sym","blue"
"2068","Smic_CassKB8.gene22083.mRNA1_Sym","blue"
"2069","Smic_CassKB8.gene2209.mRNA1_Sym","blue"
"2070","Smic_CassKB8.gene22119.mRNA1_Sym","blue"
"2071","Smic_CassKB8.gene22127.mRNA1_Sym","blue"
"2072","Smic_CassKB8.gene2214.mRNA1_Sym","blue"
"2073","Smic_CassKB8.gene2216.mRNA1_Sym","blue"
"2074","Smic_CassKB8.gene22160.mRNA1_Sym","blue"
"2075","Smic_CassKB8.gene22164.mRNA1_Sym","blue"
"2076","Smic_CassKB8.gene22167.mRNA1_Sym","blue"
"2077","Smic_CassKB8.gene22170.mRNA1_Sym","blue"
"2078","Smic_CassKB8.gene22172.mRNA1_Sym","blue"
"2079","Smic_CassKB8.gene22173.mRNA1_Sym","blue"
"2080","Smic_CassKB8.gene22183.mRNA1_Sym","blue"
"2081","Smic_CassKB8.gene22186.mRNA1_Sym","blue"
"2082","Smic_CassKB8.gene2219.mRNA1_Sym","blue"
"2083","Smic_CassKB8.gene22195.mRNA1_Sym","blue"
"2084","Smic_CassKB8.gene22199.mRNA1_Sym","blue"
"2085","Smic_CassKB8.gene22221.mRNA1_Sym","blue"
"2086","Smic_CassKB8.gene22232.mRNA1_Sym","blue"
"2087","Smic_CassKB8.gene22241.mRNA1_Sym","blue"
"2088","Smic_CassKB8.gene22247.mRNA1_Sym","blue"
"2089","Smic_CassKB8.gene22272.mRNA1_Sym","blue"
"2090","Smic_CassKB8.gene22273.mRNA1_Sym","blue"
"2091","Smic_CassKB8.gene22277.mRNA1_Sym","blue"
"2092","Smic_CassKB8.gene22293.mRNA1_Sym","blue"
"2093","Smic_CassKB8.gene22306.mRNA1_Sym","blue"
"2094","Smic_CassKB8.gene22307.mRNA1_Sym","blue"
"2095","Smic_CassKB8.gene22311.mRNA1_Sym","blue"
"2096","Smic_CassKB8.gene22316.mRNA1_Sym","blue"
"2097","Smic_CassKB8.gene22317.mRNA1_Sym","blue"
"2098","Smic_CassKB8.gene22319.mRNA1_Sym","blue"
"2099","Smic_CassKB8.gene2233.mRNA1_Sym","blue"
"2100","Smic_CassKB8.gene2234.mRNA1_Sym","blue"
"2101","Smic_CassKB8.gene22345.mRNA1_Sym","blue"
"2102","Smic_CassKB8.gene22347.mRNA1_Sym","blue"
"2103","Smic_CassKB8.gene2235.mRNA1_Sym","blue"
"2104","Smic_CassKB8.gene22357.mRNA1_Sym","blue"
"2105","Smic_CassKB8.gene22382.mRNA1_Sym","blue"
"2106","Smic_CassKB8.gene22428.mRNA1_Sym","blue"
"2107","Smic_CassKB8.gene22444.mRNA1_Sym","blue"
"2108","Smic_CassKB8.gene22455.mRNA1_Sym","blue"
"2109","Smic_CassKB8.gene2246.mRNA1_Sym","blue"
"2110","Smic_CassKB8.gene22464.mRNA1_Sym","blue"
"2111","Smic_CassKB8.gene22484.mRNA1_Sym","blue"
"2112","Smic_CassKB8.gene225.mRNA1_Sym","blue"
"2113","Smic_CassKB8.gene2250.mRNA1_Sym","blue"
"2114","Smic_CassKB8.gene22523.mRNA1_Sym","blue"
"2115","Smic_CassKB8.gene22528.mRNA1_Sym","blue"
"2116","Smic_CassKB8.gene2253.mRNA1_Sym","blue"
"2117","Smic_CassKB8.gene22538.mRNA1_Sym","blue"
"2118","Smic_CassKB8.gene22541.mRNA1_Sym","blue"
"2119","Smic_CassKB8.gene22542.mRNA1_Sym","blue"
"2120","Smic_CassKB8.gene22547.mRNA1_Sym","blue"
"2121","Smic_CassKB8.gene22550.mRNA1_Sym","blue"
"2122","Smic_CassKB8.gene22551.mRNA1_Sym","blue"
"2123","Smic_CassKB8.gene22556.mRNA1_Sym","blue"
"2124","Smic_CassKB8.gene2256.mRNA1_Sym","blue"
"2125","Smic_CassKB8.gene22564.mRNA1_Sym","blue"
"2126","Smic_CassKB8.gene22576.mRNA1_Sym","blue"
"2127","Smic_CassKB8.gene22578.mRNA1_Sym","blue"
"2128","Smic_CassKB8.gene22587.mRNA1_Sym","blue"
"2129","Smic_CassKB8.gene22594.mRNA1_Sym","blue"
"2130","Smic_CassKB8.gene22596.mRNA1_Sym","blue"
"2131","Smic_CassKB8.gene22607.mRNA1_Sym","blue"
"2132","Smic_CassKB8.gene22608.mRNA1_Sym","blue"
"2133","Smic_CassKB8.gene22639.mRNA1_Sym","blue"
"2134","Smic_CassKB8.gene22651.mRNA1_Sym","blue"
"2135","Smic_CassKB8.gene22652.mRNA1_Sym","blue"
"2136","Smic_CassKB8.gene22674.mRNA1_Sym","blue"
"2137","Smic_CassKB8.gene2268.mRNA1_Sym","blue"
"2138","Smic_CassKB8.gene22680.mRNA1_Sym","blue"
"2139","Smic_CassKB8.gene22686.mRNA1_Sym","blue"
"2140","Smic_CassKB8.gene22691.mRNA1_Sym","blue"
"2141","Smic_CassKB8.gene2271.mRNA1_Sym","blue"
"2142","Smic_CassKB8.gene22711.mRNA1_Sym","blue"
"2143","Smic_CassKB8.gene22715.mRNA1_Sym","blue"
"2144","Smic_CassKB8.gene22716.mRNA1_Sym","blue"
"2145","Smic_CassKB8.gene22726.mRNA1_Sym","blue"
"2146","Smic_CassKB8.gene22753.mRNA1_Sym","blue"
"2147","Smic_CassKB8.gene22760.mRNA1_Sym","blue"
"2148","Smic_CassKB8.gene22764.mRNA1_Sym","blue"
"2149","Smic_CassKB8.gene22765.mRNA1_Sym","blue"
"2150","Smic_CassKB8.gene22775.mRNA1_Sym","blue"
"2151","Smic_CassKB8.gene22776.mRNA1_Sym","blue"
"2152","Smic_CassKB8.gene22781.mRNA1_Sym","blue"
"2153","Smic_CassKB8.gene22784.mRNA1_Sym","blue"
"2154","Smic_CassKB8.gene22798.mRNA1_Sym","blue"
"2155","Smic_CassKB8.gene22809.mRNA1_Sym","blue"
"2156","Smic_CassKB8.gene22812.mRNA1_Sym","blue"
"2157","Smic_CassKB8.gene22823.mRNA1_Sym","blue"
"2158","Smic_CassKB8.gene22843.mRNA1_Sym","blue"
"2159","Smic_CassKB8.gene22864.mRNA1_Sym","blue"
"2160","Smic_CassKB8.gene22866.mRNA1_Sym","blue"
"2161","Smic_CassKB8.gene22868.mRNA1_Sym","blue"
"2162","Smic_CassKB8.gene22874.mRNA1_Sym","blue"
"2163","Smic_CassKB8.gene22878.mRNA1_Sym","blue"
"2164","Smic_CassKB8.gene2288.mRNA1_Sym","blue"
"2165","Smic_CassKB8.gene22886.mRNA1_Sym","blue"
"2166","Smic_CassKB8.gene229.mRNA1_Sym","blue"
"2167","Smic_CassKB8.gene22900.mRNA1_Sym","blue"
"2168","Smic_CassKB8.gene22906.mRNA1_Sym","blue"
"2169","Smic_CassKB8.gene22912.mRNA1_Sym","blue"
"2170","Smic_CassKB8.gene22919.mRNA1_Sym","blue"
"2171","Smic_CassKB8.gene22936.mRNA1_Sym","blue"
"2172","Smic_CassKB8.gene22944.mRNA1_Sym","blue"
"2173","Smic_CassKB8.gene22956.mRNA1_Sym","blue"
"2174","Smic_CassKB8.gene22958.mRNA1_Sym","blue"
"2175","Smic_CassKB8.gene22962.mRNA1_Sym","blue"
"2176","Smic_CassKB8.gene2297.mRNA1_Sym","blue"
"2177","Smic_CassKB8.gene2298.mRNA1_Sym","blue"
"2178","Smic_CassKB8.gene2299.mRNA1_Sym","blue"
"2179","Smic_CassKB8.gene22997.mRNA1_Sym","blue"
"2180","Smic_CassKB8.gene23.mRNA1_Sym","blue"
"2181","Smic_CassKB8.gene230.mRNA1_Sym","blue"
